2026-07-12 13:53:07 | === MP-DPO 'gptbert_small_dpo_from30M' | device=mps ===
2026-07-12 13:53:07 | init=/Users/admin1/Downloads/babylm-eval/checkpoints/gptbert_small_v1/chck_30M
2026-07-12 13:53:07 | ref =/Users/admin1/Downloads/babylm-eval/checkpoints/gptbert_small_v1/chck_30M (frozen)
2026-07-12 13:53:07 | steps=1500 pairs/step=16 beta=0.1 lr=1e-05 mle_mix=0.5@1.0 | ckpt every 250
2026-07-12 13:57:40 | [0:04:33] step   310/1500 | dpo 0.6153 | pref-acc 0.725 | mle    nan | margin +1.85 | lr 9.34e-06 | 0.280M words | ETA 0:17:29
2026-07-12 13:57:48 | [0:04:41] step   320/1500 | dpo 0.5303 | pref-acc 0.750 | mle    nan | margin +3.81 | lr 9.29e-06 | 0.287M words | ETA 0:17:16
2026-07-12 13:57:55 | [0:04:48] step   330/1500 | dpo 0.6418 | pref-acc 0.794 | mle    nan | margin +1.46 | lr 9.23e-06 | 0.294M words | ETA 0:17:01
2026-07-12 13:58:00 | [0:04:53] step   340/1500 | dpo 0.5809 | pref-acc 0.738 | mle    nan | margin +2.88 | lr 9.17e-06 | 0.297M words | ETA 0:16:41
2026-07-12 13:58:10 | [0:05:02] step   350/1500 | dpo 0.5647 | pref-acc 0.838 | mle  1.971 | margin +3.00 | lr 9.11e-06 | 0.307M words | ETA 0:16:35
2026-07-12 13:58:19 | [0:05:12] step   360/1500 | dpo 0.6630 | pref-acc 0.787 | mle  2.803 | margin +0.82 | lr 9.05e-06 | 0.318M words | ETA 0:16:29
2026-07-12 13:58:27 | [0:05:20] step   370/1500 | dpo 0.5749 | pref-acc 0.762 | mle  2.807 | margin +2.68 | lr 8.98e-06 | 0.325M words | ETA 0:16:17
2026-07-12 13:58:35 | [0:05:27] step   380/1500 | dpo 0.6073 | pref-acc 0.762 | mle    nan | margin +2.08 | lr 8.91e-06 | 0.333M words | ETA 0:16:06
2026-07-12 13:58:42 | [0:05:35] step   390/1500 | dpo 0.6160 | pref-acc 0.762 | mle    nan | margin +1.70 | lr 8.84e-06 | 0.341M words | ETA 0:15:55
2026-07-12 13:58:50 | [0:05:43] step   400/1500 | dpo 0.5384 | pref-acc 0.744 | mle  2.748 | margin +3.82 | lr 8.77e-06 | 0.348M words | ETA 0:15:44
2026-07-12 13:58:59 | [0:05:52] step   410/1500 | dpo 0.5472 | pref-acc 0.762 | mle    nan | margin +3.34 | lr 8.70e-06 | 0.357M words | ETA 0:15:36
2026-07-12 13:59:08 | [0:06:00] step   420/1500 | dpo 0.5220 | pref-acc 0.762 | mle    nan | margin +4.19 | lr 8.62e-06 | 0.366M words | ETA 0:15:27
2026-07-12 13:59:16 | [0:06:09] step   430/1500 | dpo 0.4986 | pref-acc 0.769 | mle    nan | margin +4.82 | lr 8.55e-06 | 0.374M words | ETA 0:15:18
2026-07-12 13:59:25 | [0:06:17] step   440/1500 | dpo 0.6516 | pref-acc 0.762 | mle    nan | margin +1.14 | lr 8.47e-06 | 0.383M words | ETA 0:15:10
2026-07-12 13:59:32 | [0:06:25] step   450/1500 | dpo 0.5711 | pref-acc 0.787 | mle  2.930 | margin +2.80 | lr 8.39e-06 | 0.390M words | ETA 0:14:59
2026-07-12 13:59:42 | [0:06:35] step   460/1500 | dpo 0.6122 | pref-acc 0.731 | mle  2.874 | margin +1.94 | lr 8.30e-06 | 0.400M words | ETA 0:14:53
2026-07-12 13:59:48 | [0:06:40] step   470/1500 | dpo 0.6023 | pref-acc 0.806 | mle    nan | margin +2.29 | lr 8.22e-06 | 0.404M words | ETA 0:14:38
2026-07-12 13:59:54 | [0:06:47] step   480/1500 | dpo 0.6055 | pref-acc 0.787 | mle  2.090 | margin +2.21 | lr 8.14e-06 | 0.409M words | ETA 0:14:26
2026-07-12 14:00:03 | [0:06:56] step   490/1500 | dpo 0.5793 | pref-acc 0.781 | mle    nan | margin +2.83 | lr 8.05e-06 | 0.416M words | ETA 0:14:19
2026-07-12 14:00:14 | [0:07:06] step   500/1500 | dpo 0.4906 | pref-acc 0.800 | mle    nan | margin +5.02 | lr 7.96e-06 | 0.425M words | ETA 0:14:13
2026-07-12 14:00:15 |   >> saved chck_dpo_500
2026-07-12 14:00:24 | [0:07:17] step   510/1500 | dpo 0.6070 | pref-acc 0.787 | mle    nan | margin +2.38 | lr 7.87e-06 | 0.435M words | ETA 0:14:09
2026-07-12 14:00:32 | [0:07:25] step   520/1500 | dpo 0.5556 | pref-acc 0.794 | mle    nan | margin +3.35 | lr 7.78e-06 | 0.443M words | ETA 0:13:59
2026-07-12 14:00:42 | [0:07:35] step   530/1500 | dpo 0.5478 | pref-acc 0.781 | mle  2.818 | margin +3.45 | lr 7.69e-06 | 0.453M words | ETA 0:13:52
